_link,id,tag,date,ocid,Payment Mode,initiationType,fiscal_year,buyer_name,tender_id,tender_stage,tender_title,tender_allowTwoStageTender,tender_status,tender_submissionMethodDetails,tender_procurementMethod,tender_mainProcurementCategory,tender_contractType,tender_numberOfTenderers,tender_datePublished,tender_allowPreferentialBidder,tender_externalReference,tender_value_amount,tender_bidOpening_date,tender_tenderPeriod_durationInDays,tenderclassification_description
id-7.1529,ocds-kjhdrl-2019_PWBNH_14759_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWBNH_14759_1,Offline,tender,2019-2020,Public Works Building and NH Department,2019_PWBNH_14759_1,AOC,"Development of Indoor Badminton Court at Jiban Phukan Nagar, Dibrugarh",No,NA,NA,Open Tender,Works,Works,1,2019-11-14 14:00:00,No,SE(B)/JHT/C/S/S-5/19-20/4527,10224000,28-12-2019 15:00,180,Civil Works - Building
id-7.1530,ocds-kjhdrl-2019_PWBNH_14868_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWBNH_14868_1,Offline,tender,2019-2020,Public Works Building and NH Department,2019_PWBNH_14868_1,To be Opened,"Construction of 6 (six) nos of District Science Centre cum Planetarium for ASTEC under Department of Science and Technology, Assam at 1.Majuli, 2. Diphu, 3.Kaliabor, 4. Silchar, 5.Amingaon and 6. Bongaigaon at Diphu",No,NA,NA,Open Tender,Works,Item Rate,0,2019-11-21 18:00:00,No,DSC Cum Planetarium- Diphu,88550000,28-12-2019 15:30,180,Civil Works - Building
id-7.1531,ocds-kjhdrl-2019_PWBNH_14929_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWBNH_14929_1,Offline,tender,2019-2020,Public Works Building and NH Department,2019_PWBNH_14929_1,To be Opened,"Construction of Proposed Polytechnics Institutes in various Districts of Assam at Hajo, Majuli and Tingkhong at Tingkhong",No,NA,NA,Open Tender,Works,Item Rate,2,2019-11-26 15:00:00,No,GMC.54/2019/3_GMC- Tingkhong  Poly,387992000,24-12-2019 15:30,180,Civil Works - Building
id-7.1532,ocds-kjhdrl-2019_PWBNH_15195_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWBNH_15195_1,Offline,tender,2019-2020,Public Works Building and NH Department,2019_PWBNH_15195_1,AOC,Repairs to damaged stretch at Sirajuli under SOPD on NH-15(Old NH-52) from Ch.94/900 Km. to 95/000 Km. (Total 100m) for the year 2019-20 under PWD Rangia NH Division in the State of Assam,No,NA,NA,Open Tender,Works,Item Rate,2,2019-04-12 14:00:00,No,PWD-NH(R ) /RAN /SOPD/2019-20/17,4989866,09-12-2019 14:05,180,Civil Works – Highways
id-7.1533,ocds-kjhdrl-2019_PWBNH_15268_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWBNH_15268_1,Offline,tender,2019-2020,Public Works Building and NH Department,2019_PWBNH_15268_1,AOC,"Construction of Office cum Laboratory Building, Residential Quarters, Boundary Wall etc. for Regional Forensic Science Laboratory at Jorhat",No,NA,NA,Open Tender,Works,Item Rate,1,2019-07-12 17:00:00,No,CS/T/BD/06/2019/14 Forensic Laboratory Jorhat,82668000,30-12-2019 16:00,180,Civil Works - Building
id-7.1534,ocds-kjhdrl-2019_PWBNH_15413_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWBNH_15413_1,Offline,tender,2019-2020,Public Works Building and NH Department,2019_PWBNH_15413_1,Technical Evaluation,"Upgradation of existing Degree colleges to Model Degree Colleges under RUSA, Assam.Nehru College (Cachar dist)",No,NA,NA,Open Tender,Works,Item Rate,1,2019-12-20 15:00:00,No,SMC/113/2019/ 2 UDC 05__Nehru College,30757500,04-01-2020 14:00,180,Civil Works - Building
id-7.1535,ocds-kjhdrl-2019_PWBNH_15490_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWBNH_15490_1,Offline,tender,2019-2020,Public Works Building and NH Department,2019_PWBNH_15490_1,Technical Evaluation,"Construction of Administrative building and Auditorium of 1000 seats attached to Bineswar Brahma Engineering College, Kokrajhar, BTC Assam. (Construction of Administrative building)",No,NA,NA,Open Tender,Works,Item Rate,3,2019-12-23 16:00:00,No,SMC/150/2019/3 BBEC-Kokrajhar,82462600,10-01-2020 15:00,180,Civil Works - Building
id-7.1536,ocds-kjhdrl-2019_PWBNH_15540_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWBNH_15540_1,Offline,tender,2019-2020,Public Works Building and NH Department,2019_PWBNH_15540_1,AOC,"Construction of Proposed Polytechnics Institutes in various Districts of Assam at Hajo, Majuli and Tingkhong at Hajo",No,NA,NA,Open Tender,Works,Item Rate,1,2019-12-24 18:00:00,No,GMC.57/2019/4 GMC- Hajo Poly (RT),386487000,09-01-2020 15:30,180,Civil Works - Building
id-7.1537,ocds-kjhdrl-2019_PWBNH_15599_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWBNH_15599_1,Offline,tender,2019-2020,Public Works Building and NH Department,2019_PWBNH_15599_1,AOC,"Repair and maintenance to NH-54 (Silchar Lailapur section) under SOPD for the year 2019-20 (Repairing of damaged pavement by providing BM and BC at 1st km , 2nd km, 9th km to 11th km and 41st km including providing interlocking CC paver block at side",No,NA,NA,Open Tender,Works,Item Rate,2,2019-12-27 18:00:00,No,BRD/RD/SIL(SOPD)/2019-20/10,67900156,04-01-2020 14:00,180,Civil Works – Highways
id-7.1538,ocds-kjhdrl-2019_PWBNH_15611_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWBNH_15611_1,Offline,tender,2019-2020,Public Works Building and NH Department,2019_PWBNH_15611_1,AOC,"Improvement of Intermediate/Double Lane of NH 44 (Karimganj Town area) from 223/000 Km to 230/200 Km (Length  7.20 Km) with WMM, DBM and BC including hard shoulder and CC Drains under SOPD 2019-20",No,NA,NA,Open Tender,Works,Item Rate,2,2019-12-27 18:00:00,No,BRD/Rd/KXJ(SOPD)/2019-20/16,49835078,04-01-2020 14:00,180,Civil Works – Highways
id-7.1539,ocds-kjhdrl-2019_PWBNH_15661_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWBNH_15661_1,Offline,tender,2019-2020,Public Works Building and NH Department,2019_PWBNH_15661_1,AOC,"Construction of Sri Sri Madhavdev Kalakshetra, phase-III, Narayanpur, Lakhimpur, Assam",No,NA,NA,Open Tender,Works,Item Rate,1,2019-12-31 17:00:00,No,ADP/38/2019/19 Madhavdev Kalakshetra,248924959,21-01-2020 14:00,180,Civil Works - Building
id-7.1540,ocds-kjhdrl-2019_PWD_10818_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWD_10818_1,Offline,tender,2018-2019,Public Works Roads Department,2019_PWD_10818_1,AOC,KXJ_ KRRD_SOPD(ODS)_TE_18-19_05,No,NA,NA,Open Tender,Works,Item Rate,1,2019-02-01 14:30:00,No,KRRD/T-1/SOPD(ODS)/18-19/,10000000,09-01-2019 14:00,180,Civil Works
id-7.1541,ocds-kjhdrl-2019_PWD_10818_7-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWD_10818_7,Offline,tender,2018-2019,Public Works Roads Department,2019_PWD_10818_7,AOC,KXJ_ KRRD_SOPD(G) _18-19_09,No,NA,NA,Open Tender,Works,Item Rate,1,2019-02-01 14:30:00,No,KRRD/T-1/SOPD(ODS)/18-19/,15810000,09-01-2019 14:00,180,Civil Works
id-7.1542,ocds-kjhdrl-2019_PWD_10839_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWD_10839_1,Offline,tender,2018-2019,Public Works Roads Department,2019_PWD_10839_1,Technical Evaluation,(1)  Improvement of road from Fafal to Kushdhowa (PMGSY) under SOPD for the year 2018-19 (2) Improvement of Mahajanpara Simlitola Road (PMGSY) under SOPD for the year 2018-19. Package No. 36 Dudhnoi (ST)/SOPD(G)/18-19/02,No,NA,NA,Open Tender,Works,Item Rate,6,2019-03-01 16:00:00,No,37 Dudhnoi(ST)/SOPD(G)/02,31280000,11-01-2019 11:00,180,Civil Works
id-7.1543,ocds-kjhdrl-2019_PWD_10849_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWD_10849_1,Offline,tender,2018-2019,Public Works Roads Department,2019_PWD_10849_1,To be Opened,"Improvement of Roads of 30-Kokrajhar East (ST) LAC under SOPD (G) for the year 2018-19. (i) Simbargaon - Duramari, (ii) Patgaon - Bilaspur Road, (iii)  Kathulguri to Haluadol, (iv) Uttar Khagrabari - Paschim Dangarkuti, (v) NH-31 C - Uttar Maligaon,",No,NA,NA,Open Tender,Works,Item Rate,2,2019-03-01 17:00:00,No,30-Kokrajhar East/SOPD (G)/2018-19/01,48969000,22-01-2019 11:00,180,Civil Works
id-7.1544,ocds-kjhdrl-2019_PWD_10861_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWD_10861_1,Offline,tender,2019-2020,Public Works Roads Department,2019_PWD_10861_1,To be Opened,Improvement of Roads (1)Kokrajhar- Kachugaon - Sankosh (L 7.83 Km)  (2) Srirampur - Maktaigaon (L 8.60 Km) (3) Gokulkata - Jaraguri (L 4.75 Km) (4) Kachugaon - Sankosh (L 9.90 Km)  (5) Raimona - Dombazar  (L 4.710 Km) and (6) Kachugaon Raimona road -,No,NA,NA,Open Tender,Works,Item Rate,2,2019-04-01 12:00:00,No,GOSSAIGAON/SOPD -G/2018-19/02,49056000,22-01-2019 11:00,180,Civil Works
id-7.1545,ocds-kjhdrl-2019_PWD_10867_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_PWD_10867_2,Offline,tender,2019-2020,Public Works Roads Department,2019_PWD_10867_2,AOC,MLCSNA /SOPD(G)/Rangapara/01,No,NA,NA,Open Tender,Works,Item Rate,2,2019-04-01 12:30:00,No,CE/STBR/MLCSNA/SOPD(G)/54,43423000,16-01-2019 14:00,180,Civil Works
id-7.1546,ocds-kjhdrl-2019_SEED_15138_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_SEED_15138_1,Offline,tender,2019-2020,Skill Employment and Entrepreneurship Department,2019_SEED_15138_1,Technical Evaluation,Selection of Agency for Conducting Workshops under SANKALP for Assam Skill Development Mission,No,NA,NA,Open Tender,Services,Works,3,2019-11-30 17:10:00,No,ASDM-73/2017/499,0,28-12-2019 13:00,120,Consultancy
id-7.1547,ocds-kjhdrl-2019_SSA_10809_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_SSA_10809_1,Offline,tender,2018-2019,Axom Sarba Siksha Abhijan Mission,2019_SSA_10809_1,Technical Evaluation,PRINTING SUPPLY OF EVALUATION REGISTER LP AND UP,No,NA,NA,Open Tender,Goods,Supply,3,2019-01-01 15:00:00,No,SSA_ST_EvaRegd_483_2018_5369,11250000,11-01-2019 15:00,90,Publishing/Printing
id-7.1548,ocds-kjhdrl-2019_SSA_11013_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_SSA_11013_1,Offline,tender,2019-2020,Axom Sarba Siksha Abhijan Mission,2019_SSA_11013_1,Technical Evaluation,PRINTING SUPPLY OF SIKHON PUTHI UP,No,NA,NA,Open Tender,Goods,Supply,4,2019-10-01 14:00:00,No,SSA_ST_SKP_UP_480_2018_5557,3625000,17-01-2019 15:00,90,Publishing/Printing
id-7.1549,ocds-kjhdrl-2019_SSA_11171_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_SSA_11171_1,Offline,tender,2018-2019,Axom Sarba Siksha Abhijan Mission,2019_SSA_11171_1,Technical Evaluation,PRINTING AND SUPPLY OF OER,No,NA,NA,Open Tender,Goods,Supply,4,2019-01-18 14:00:00,No,SSA_Esstt_TT_Print_1_2019_5688,12500000,07-02-2019 15:00,90,Publishing/Printing
id-7.1550,ocds-kjhdrl-2019_SSA_11963_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_SSA_11963_1,Offline,tender,2018-2019,Axom Sarba Siksha Abhijan Mission,2019_SSA_11963_1,Financial Bid Opening,AUGMENTATION OF INFRASTRUCTURE  RCC G AND 1 FOR KGBV BUILDING OF  CHAMARIA KAMRUP RURAL,No,NA,NA,Open Tender,Works,Works,7,2019-02-16 17:35:00,No,SSA_CW_KGBV_6088_CHAMARIA_KAM,6422500,26-02-2019 15:00,180,Civil Works - Building
id-7.1551,ocds-kjhdrl-2019_SSA_11977_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_SSA_11977_1,Offline,tender,2018-2019,Axom Sarba Siksha Abhijan Mission,2019_SSA_11977_1,To be Opened,Infrastructure RCC G and 1 KGBV Itakhuli Tinsukia District,No,NA,NA,Open Tender,Works,Works,0,2019-02-18 10:00:00,No,SSA_CW_KGBV_490_ItakhuliTinsu,6422500,26-02-2019 15:00,180,Civil Works - Building
id-7.1552,ocds-kjhdrl-2019_SSA_12488_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_SSA_12488_1,Offline,tender,2019-2020,Axom Sarba Siksha Abhijan Mission,2019_SSA_12488_1,Financial Bid Opening,Construction of RCC G and 1 in KGBV GUIJAN,No,NA,NA,Open Tender,Works,Works,1,2019-07-03 16:00:00,No,SSA_CW_KGBV_490_2018,6422500,16-03-2019 15:00,180,Civil Works - Building
id-7.1553,ocds-kjhdrl-2019_SSA_12501_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_SSA_12501_1,Offline,tender,2019-2020,Axom Sarba Siksha Abhijan Mission,2019_SSA_12501_1,Financial Bid Opening,"COnstruction of RCC G and 1 at MURKANG SELEK, DHEMAJI",No,NA,NA,Open Tender,Works,Works,3,2019-07-03 16:00:00,No,SSA_CW_KGBV_490_2018_04,6422500,16-03-2019 15:00,180,Civil Works - Building
id-7.1554,ocds-kjhdrl-2019_SSA_14425_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_SSA_14425_1,Offline,tender,2019-2020,Axom Sarba Siksha Abhijan Mission,2019_SSA_14425_1,To be Opened,implementation of Vocational Education under Vocational Education NSQF,No,NA,NA,Open Tender,Services,EOI,8,2019-10-17 12:00:00,No,RMSA_NSDC_NSQF_934_2018_237,75697000,30-10-2019 15:00,120,Miscellaneous Services
id-7.1555,ocds-kjhdrl-2019_SSA_14704_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_SSA_14704_1,Offline,tender,2019-2020,Axom Sarba Siksha Abhijan Mission,2019_SSA_14704_1,Technical Evaluation,"Printing, Packaging and Supply of Question Paper",No,NA,NA,Open Tender,Goods,Supply,2,2019-08-11 17:30:00,No,ssa_Esst_Guno_979_2017_10057,25000000,15-11-2019 13:00,90,Supply of Materials
id-7.1556,ocds-kjhdrl-2019_SSA_14891_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2019_SSA_14891_1,Offline,tender,2019-2020,Axom Sarba Siksha Abhijan Mission,2019_SSA_14891_1,Technical Evaluation,PROCUREMENT OF EVALUATION AND PRACTICE  BOOK,No,NA,NA,Open Tender,Goods,Supply,2,2019-11-22 16:30:00,No,SSA_TTP_EPB2020_377_2019_10283,78343750,27-12-2019 15:00,90,Supply of Materials
id-7.1557,ocds-kjhdrl-2020_BTC_16809_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_BTC_16809_1,Offline,tender,2019-2020,Bodoland Territorial Council-PWD,2020_BTC_16809_1,AOC,TN_129_2,No,NA,NA,Open Tender,Works,Item Rate,3,2020-02-26 13:00:00,No,No. ACE- 05/CHN/IFB/2018-19/212,9989411,17-03-2020 16:30,180,Civil Works – Roads
id-7.1558,ocds-kjhdrl-2020_BTC_16826_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_BTC_16826_1,Offline,tender,2019-2020,Bodoland Territorial Council-PWD,2020_BTC_16826_1,AOC,TN No.132_01,No,NA,NA,Open Tender,Works,Item Rate,3,2020-02-27 10:00:00,No,ACE29/MSLPR/IFB/Pt/2019-20/55,12415197,13-03-2020 14:00,180,Civil Works – Roads
id-7.1559,ocds-kjhdrl-2020_BTC_17084_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_BTC_17084_1,Offline,tender,2020-2021,Bodoland Territorial Council-PWD,2020_BTC_17084_1,To be Opened,TN_138_1,No,NA,NA,Open Tender,Works,Item Rate,3,2020-09-03 10:30:00,No,No. ACE- 05/CHN/IFB/2018-19/218,11911880,19-03-2020 14:00,180,Civil Works - Building
id-7.1560,ocds-kjhdrl-2020_BTC_19115_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_BTC_19115_1,Offline,tender,2020-2021,Bodoland Territorial Council-PWD,2020_BTC_19115_1,AOC,TN No.04_01,No,NA,NA,Open Tender,Works,Item Rate,3,2020-10-30 10:00:00,No,ACE-27/KOJ/IFB/2016-17/Pt-I/34,28798407,17-11-2020 14:00,180,Civil Works - Building
id-7.1561,ocds-kjhdrl-2020_BTCWR_15993_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_BTCWR_15993_2,Online,tender,2019-2020,Bodoland Territorial Council-WRD,2020_BTCWR_15993_2,AOC,Pro-siltation measures to protect village Kurshakhati on R/B of river Champamati under S.O.P.D ( B.T.C) for 2019NA20.,No,NA,NA,Open Tender,Works,Item Rate,2,2020-01-22 10:00:00,No,"AddlCE/KZ/WR/ET/Act/101/48/, dt.20.01.20",7271539,11-02-2020 16:15,180,Civil Works
id-7.1562,ocds-kjhdrl-2020_BTCWR_16838_6-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_BTCWR_16838_6,Online,tender,2019-2020,Bodoland Territorial Council-WRD,2020_BTCWR_16838_6,AOC,I/M for restoration of village Nabinnagar from flood damages of river Malbhog under SDRF for 2019-20,No,NA,NA,Open Tender,Works,Item Rate,3,2020-02-28 10:00:00,No,NIT Addl.CEKZWRAccttE-T101 137 dt.26.02.2020,9999932,10-03-2020 16:00,180,Civil Works
id-7.1563,ocds-kjhdrl-2020_BTCWR_16866_3-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_BTCWR_16866_3,Online,tender,2019-2020,Bodoland Territorial Council-WRD,2020_BTCWR_16866_3,AOC,Immediate measures to restoration works at Dewalkhanda village from Panchnoi river under SDRF for 2019-20,No,NA,NA,Open Tender,Works,Item Rate,2,2020-02-29 10:00:00,No,Addl.CEKZ/WRAccttE-T104/152 dt.28.02.2020,18643614,10-03-2020 16:00,180,Civil Works
id-7.1564,ocds-kjhdrl-2020_BTCWR_18161_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_BTCWR_18161_1,Online,tender,2020-2021,Bodoland Territorial Council-WRD,2020_BTCWR_18161_1,AOC,AE Measures to protect village Singimari from the erosion of river Garuphella on RB under,No,NA,NA,Open Tender,Works,Item Rate,3,2020-07-17 10:00:00,No,NIT Addl.CE/KZ/WR/e-T/AC/101/490 dt.15.07.2020,12771228,06-08-2020 16:00,180,Civil Works
id-7.1565,ocds-kjhdrl-2020_BTCWR_18858_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_BTCWR_18858_1,Online,tender,2020-2021,Bodoland Territorial Council-WRD,2020_BTCWR_18858_1,AOC,AE works at different reaches at down stream Uttar Barpukhuri area river Kawadanga on its banks under RIDF NABARD-XXV,No,NA,NA,Open Tender,Works,Works,3,2020-05-10 10:00:00,No,NIT Addl.CE/KZ/WR/E-T/AC/104/718-A dt.03.10.2020,15841493,28-10-2020 16:00,180,Civil Works
id-7.1566,ocds-kjhdrl-2020_BTCWR_19863_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_BTCWR_19863_1,Online,tender,2020-2021,Bodoland Territorial Council-WRD,2020_BTCWR_19863_1,Technical Evaluation,"A/E measures to Protect the villages Taisoguri,Garlajhar,Laokriguri and Santikunja  from the erosion of Taklai river on L/B (Phase-II)",No,NA,NA,Open Tender,Works,Item Rate,3,2021-01-01 10:00:00,No,"Addl.CE/KZ/WR/E-T/AC/100/1072, dt.29.12.2020",17890101,21-01-2021 15:30,180,Civil Works
id-7.1567,ocds-kjhdrl-2020_CD_16081_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_CD_16081_1,Offline,tender,2019-2020,Cooperation Department,2020_CD_16081_1,AOC,"Construction and Renovation work of B P Chaliha College, Nagarbera, Kamrup under RUSA",No,NA,NA,Open Tender,Works,Item Wise,2,2020-01-25 17:45:00,No,HF/ENGG-3354/19-20/92,14338743,03-02-2020 11:00,180,Civil Works
id-7.1568,ocds-kjhdrl-2020_CD_16109_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_CD_16109_1,Offline,tender,2019-2020,Cooperation Department,2020_CD_16109_1,AOC,"Construction and Renovation work of CKB Commerce College, Jorhat under RUSA",No,NA,NA,Open Tender,Works,Item Wise,3,2020-01-27 16:45:00,No,HF/ENGG-3354/19-20/92,15593370,07-02-2020 11:00,180,Civil Works
id-7.1569,ocds-kjhdrl-2020_CD_16144_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_CD_16144_1,Offline,tender,2019-2020,Cooperation Department,2020_CD_16144_1,AOC,"Construction and Renovation work of Gurucharan College, Cachar under RUSA",No,NA,NA,Open Tender,Works,Item Wise,1,2020-01-29 15:20:00,No,HF/ENGG-3356/19-20/18,14349938,05-02-2020 11:00,180,Civil Works
id-7.1570,ocds-kjhdrl-2020_CD_17206_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_CD_17206_1,Offline,tender,2019-2020,Cooperation Department,2020_CD_17206_1,AOC,"supply, installing, testing, configuration and commissioning of Bulk MILK Coolers ,2KL and 3KL Capacity",No,NA,NA,Open Tender,Goods,Supply,5,2020-03-18 14:45:00,No,WAMUL/APART/BMC/19-20/01,7750000,18-05-2020 12:00,120,Miscellaneous Goods
id-7.1571,ocds-kjhdrl-2020_CD_17857_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_CD_17857_1,Offline,tender,2020-2021,Cooperation Department,2020_CD_17857_1,AOC,"Construction of Common Service Centre at Lowaipoa, Karimganj",No,NA,NA,Open Tender,Works,Item Wise,2,2020-09-06 16:00:00,No,HF/ENGG-3227/17-18/Pt.-III/50,13246778,20-06-2020 11:00,180,Civil Works
id-7.1572,ocds-kjhdrl-2020_CD_17892_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_CD_17892_1,Offline,tender,2020-2021,Cooperation Department,2020_CD_17892_1,To be Opened,"Construction of Common Service Centre at Krishnai, Goalpara",No,NA,NA,Open Tender,Works,Item Wise,1,2020-10-06 12:30:00,No,HF/ENGG-3227/17-18/Pt.-III/50,13246778,25-06-2020 11:00,180,Civil Works
id-7.1573,ocds-kjhdrl-2020_CD_17907_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_CD_17907_1,Offline,tender,2020-2021,Cooperation Department,2020_CD_17907_1,AOC,"Construction of Common Service Centre at Dhekiajuli, Sonitpur",No,NA,NA,Open Tender,Works,Item Wise,2,2020-10-06 17:00:00,No,HF/ENGG-3227/17-18/Pt.-III/50,12677226,22-06-2020 11:00,180,Civil Works
id-7.1574,ocds-kjhdrl-2020_CD_17913_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_CD_17913_1,Offline,tender,2020-2021,Cooperation Department,2020_CD_17913_1,To be Opened,"Construction of Common Service Centre at Sipajhar, Udalguri",No,NA,NA,Open Tender,Works,Item Wise,0,2020-11-06 11:35:00,No,HF/ENGG-3227/17-18/Pt.-III/50,12677226,23-06-2020 11:00,180,Civil Works
id-7.1575,ocds-kjhdrl-2020_CD_18169_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_CD_18169_1,Offline,tender,2020-2021,Cooperation Department,2020_CD_18169_1,To be Opened,"Construction of Auditorium of Purba Bharati, Nalbari",No,NA,NA,Open Tender,Works,Item Rate,3,2020-07-21 12:00:00,No,HF/ENGG-3376/19-20/31,37338967,07-08-2020 12:00,180,Civil Works
id-7.1576,ocds-kjhdrl-2020_CD_18374_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_CD_18374_1,Offline,tender,2020-2021,Cooperation Department,2020_CD_18374_1,AOC,"Construction of Common Service Centre at Bokajan, Karbi Anglong",No,NA,NA,Open Tender,Works,Item Wise,3,2020-12-08 16:50:00,No,HF/ENGG-3227/17-18/Pt. III/58,12677226,24-08-2020 12:00,180,Civil Works
id-7.1577,ocds-kjhdrl-2020_CD_18667_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_CD_18667_1,Offline,tender,2020-2021,Cooperation Department,2020_CD_18667_1,AOC,"Construction of Common Service Centre at Dalgaon Sialmari, Darrang",No,NA,NA,Open Tender,Works,Item Rate,1,2020-09-15 17:00:00,No,HF/ENGG-3396/20-21/64,13246778,22-09-2020 12:00,180,Civil Works
id-7.1578,ocds-kjhdrl-2020_CD_19766_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2020_CD_19766_1,Online,tender,2020-2021,Cooperation Department,2020_CD_19766_1,Technical Bid Opening,"Establishment of 1000 MT Warehouse along with its ancillary works at Majuli,  Assam",No,NA,NA,Open Tender,Works,Works,1,2020-12-24 14:00:00,No,AWC.ENGG.465/2017/MJLI/157,39484000,18-01-2021 15:30,180,Civil Works
